scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
Mezzettia parviflora Becc.;Mezzettia;ID;Borneo, Rasau Jaya, Sungai Punggur Besar, West Kalimantan;-0.233333;109.516666;Kuswata Kartawinata E;Kuswata Kartawinata, E  1412 ;8;11;1976;;<NA>;<NA>;Botany;L.1761745;0;0;0;Kuswata;;0;;;;0;0;0;L1761745;1412;parviflora;Kuswata Kartawinata E;<NA>; E;recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind.: Riouw en Ond, Indragirische bovenlanden, Moeara Serangge.;0.5;101.75;<NA>; bb 30032 ;18;9;1939;;<NA>;<NA>;Botany;L.1763447;0;0;0;;;0;;;;0;0;0;L1763447;30032;;<NA>;<NA>;<NA>;recby_problem
Popowia Endl.;Popowia;ID;"Indonesia, West Java, Ujung Kulon Reserve: Gunung Cibinua, base camp 3 km E of Taman Jaya, Taman Jaya watershed. 6.48 S; 105.30 E; 150-250 m alt.";-6.8;105.5;McDonald JA;"McDonald, JA; Afriastini, JJ  3344 ";12;5;1992;;<NA>;<NA>;Botany;L.1763937;0;0;0;McDonald;;0;;;;0;0;0;L1763937;3344;;"McDonald JA; Afriastini JJ";McDonald JA;McDonald JA;recby_problem
Pseuduvaria aurantiaca (Miq.) Merr.;Pseuduvaria;ID;Indonesia, New Guinea, Sg. Aendoea near Oeta;-4.5536;136.0339;Aët;Aët 1941/ 495 ;9;7;1941;;2001-08-01T00:00:00;<NA>;Botany;L.1763728;0;0;0;A;;0;1;8;2001;0;0;0;L1763728;1941;aurantiaca;Aët;Su YCF;Aët;recby_problem
Polyalthia Blume;Polyalthia;ID;Palembang, Lematang Ilir, Semangoes;-3.75;103.75;<NA>; bb 32116 ;27;6;1940;;<NA>;<NA>;Botany;L.1763407;0;0;0;;;0;;;;0;0;0;L1763407;32116;;<NA>;<NA>;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;Archipel. Ind. Riouw en Ond. Karimoen O.;1.05;103.366667;<NA>; bb 17335 ;13;3;1933;;<NA>;<NA>;Botany;L.1761991;0;0;0;;;0;;;;0;0;0;L1761991;17335;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Midden Java, Wonosobo;-7.36;109.9025;<NA>; bb 2530 ;31;12;1932;;<NA>;<NA>;Botany;L.1762594;0;0;0;;;0;;;;0;0;0;L1762594;2530;lateriflora;<NA>;Steenis CGGJ van;<NA>;recby_problem
Popowia schefferiana Diels;Popowia;ID;Mamberamo Albatros Bivak.;-2.316667;138.033331;Docters van Leeuwen WM;Docters van Leeuwen, WM  11295 ;1;11;1926;;2002-10-12T00:00:00;<NA>;Botany;L.1764113;0;0;0;Docters;;0;12;10;2002;0;0;0;L1764113;11295;schefferiana;Docters van Leeuwen WM;Moeljono S; WM;recby_problem
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind.: riouw en Ond. Indrag. bovenlanden, Belimbing.;-1.266667;102.533333;<NA>; bb 28490 ;1;7;1939;;<NA>;<NA>;Botany;L.1760980;0;0;0;;;0;;;;0;0;0;L1760980;28490;glauca;<NA>;<NA>;<NA>;recby_problem
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  250 ;;;;;2017-08-01T00:00:00;<NA>;Botany;L.1763575;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763575;250;congesta;Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem
Mezzettia parviflora Becc.;Mezzettia;ID;Ambon, Waai, Slope of Mt. Salahutu.;-3.543421;128.271002;Kuswata Kartawinata E;"Kuswata Kartawinata, E; Soepadmo, E  253 ";7;7;1959;;1989-06-01T00:00:00;<NA>;Botany;L.1761700;0;0;0;Kuswata;;0;1;6;1989;0;0;0;L1761700;253;parviflora;"Kuswata Kartawinata E; Soepadmo E";Kessler PJA; E;recby_problem
Monoon borneense (H.Okada) B.Xue & R.M.K.Saunders;Polyalthia;ID;Z en O Afd. v. Borneo, Poeloe Laoet en Tanah Boemboe, Seblim bingan;-3.666667;116.166667;<NA>; bb 31183 ;30;12;1939;;2017-08-01T00:00:00;<NA>;Botany;L.1763703;0;0;0;;;0;1;8;2017;0;0;0;L1763703;31183;sinclairiana;<NA>;Nurmawati S;<NA>;recby_problem
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Selebes, Land Boeton, Kombawa;-4.745193;122.9348;<NA>; bb 6646 ;16;4;1924;;<NA>;<NA>;Botany;L.1761233;0;0;0;;;0;;;;0;0;0;L1761233;6646;glauca;<NA>;<NA>;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Sidei (ca 50km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Sijde HA van der;Sijde, HA van der BW(Ind.) 5559 ;27;3;1958;;<NA>;<NA>;Botany;L.1759829;0;0;0;Sijde;;0;;;;0;0;0;L1759829;5559;;Sijde HA van der;<NA>;Sijde HA van der;recby_problem
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  250 ;;;;;2017-08-01T00:00:00;<NA>;Botany;L.1763572;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763572;250;congesta;Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem
Monoon magnoliiflorum (Maingay ex Hook.f. & Thomson) B.Xue & R.M.K.Saunders;Enicosanthum;ID;Sumatra, P.T. IFA concession, Pasir Mayang, Jambi;-1.133333;102.15;Vreeken-Buijs MJ;Vreeken-Buijs, MJ  87 ;13;2;1982;;2017-08-01T00:00:00;<NA>;Botany;L.1763588;0;0;0;Vreeken;;0;1;8;2017;0;0;0;L1763588;87;magnoliiflorum;Vreeken-Buijs MJ;Nurmawati S;Vreeken-Buijs MJ;recby_problem
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Sidei (ca.50 km west of Manokwari) Div. West N.Guinea.;-0.721791;133.578255;Sijde HA van der;Sijde, HA van der BW(Ind.) 5571 ;28;3;1958;;<NA>;<NA>;Botany;L.1764146;0;0;0;Sijde;;0;;;;0;0;0;L1764146;5571;pisocarpa;Sijde HA van der;Katik P;Sijde HA van der;recby_problem
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764029;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764029;216;;Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem
Mezzettia Becc.;Mezzettia;ID;Westersafd. v. Borneo, Nelawi, B. Oeloe, Bora belit;-2.0;113.5;<NA>; bb 29049 ;24;7;1939;;<NA>;<NA>;Botany;L.1761905;0;0;0;;;0;;;;0;0;0;L1761905;29049;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;<NA>;1.483333;124.85;<NA>; bb 17165 ;20;10;1932;;1999-07-01T00:00:00;<NA>;Botany;L.1766273;0;0;0;;;0;1;7;1999;0;0;0;L1766273;17165;creaghii;<NA>;Leonardía AAP;<NA>;recby_problem
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  250 ;;;;;2017-08-01T00:00:00;<NA>;Botany;L.1763576;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763576;250;congesta;Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem
Mezzettia Becc.;Mezzettia;ID;ZW Afd, v. Borneo, Tidoengsch Landen;-3.5;115.5;<NA>; bb 18196 ;20;1;1934;;<NA>;<NA>;Botany;L.1761900;0;0;0;;;0;;;;0;0;0;L1761900;18196;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Monoon lateriflorum (Blume) Miq.;Polyalthia;ID;Udjung Kulon Reserve, Mt. Pajung, SW Java;-6.75;105.333333;UNESCO;"UNESCO; Kostermans, AJGH  128 ";15;11;1960;;2017-08-01T00:00:00;<NA>;Botany;L.1764018;0;0;0;UNESCO;;0;1;8;2017;0;0;0;L1764018;128;lateriflora;"UNESCO; Kostermans AJGH";Nurmawati S;UNESCO;recby_problem
Polyalthia Blume;Polyalthia;ID;Sumatra, Karohoogvlakte bij Lingga;-0.2;104.616667;Lörzing JA;Lörzing, JA  6304 ;21;1;1919;;<NA>;<NA>;Botany;L.1763411;0;0;0;L;;0;;;;0;0;0;L1763411;6304;;Lörzing JA;<NA>;Lörzing JA;recby_problem
Popowia Endl.;Popowia;ID;"Indonesia, West Java, Ujung Kulon Reserve: Gunung Cibinua, base camp 3 km E of Taman Jaya, Taman Jaya watershed. 6.48 S; 105.30 E; 150-250 m alt.";-6.8;105.5;McDonald JA;"McDonald, JA; Afriastini, JJ  3344 ";12;5;1992;;<NA>;<NA>;Botany;L.1763936;0;0;0;McDonald;;0;;;;0;0;0;L1763936;3344;;"McDonald JA; Afriastini JJ";McDonald JA;McDonald JA;recby_problem
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  250 ;;;;;2017-08-01T00:00:00;<NA>;Botany;L.1763570;0;0;0;Houtsoorten;;0;1;8;2017;0;0;0;L1763570;250;congesta;Houtsoorten van den Gedeh (Java);Nurmawati S;Houtsoorten van den Gedeh (Java);recby_problem
Mezzettia Becc.;Mezzettia;ID;ZW Afd, v. Borneo, Tidoengsch Landen;-3.5;115.5;<NA>; bb 18190 ;19;1;1934;;<NA>;<NA>;Botany;L.1761898;0;0;0;;;0;;;;0;0;0;L1761898;18190;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Monoon sclerophyllum (Hook.f. & Thomson) B.Xue & R.M.K.Saunders;Polyalthia;ID;Udjung Kulon Reserve, Mt. Pajung, SW Java, Peutjang Island;-6.75;105.333333;UNESCO;UNESCO  5 ;1;11;1960;;2017-08-01T00:00:00;<NA>;Botany;L.1764019;0;0;0;UNESCO;;0;1;8;2017;0;0;0;L1764019;5;sclerophylla;UNESCO;Nurmawati S;UNESCO;recby_problem
Polyalthia Blume;Polyalthia;ID;Borneo, E. Kalimantan, Northwest of Samarinda, Sebulu, PT kutei Timber Indonesia Co. concession area, 15 km from the base camp.;-0.266666;117.0;Kuswata Kartawinata E;Kuswata Kartawinata, E  1190 ;12;8;1973;;<NA>;<NA>;Botany;L.1763530;0;0;0;Kuswata;;0;;;;0;0;0;L1763530;1190;;Kuswata Kartawinata E;<NA>; E;recby_problem
Monoon coriaceum (Ridl.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;sumatra, P.T. IFA concession, Pasir Mayang, Jambi;-1.133333;102.15;Vreeken-Buijs MJ;Vreeken-Buijs, MJ  77 ;12;2;1982;;2017-08-01T00:00:00;<NA>;Botany;L.1760907;0;0;0;Vreeken;;0;1;8;2017;0;0;0;L1760907;77;coriaceum;Vreeken-Buijs MJ;Nurmawati S;Vreeken-Buijs MJ;recby_problem
Monoon gigantifolium (Merr.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;Borneo, Res. Z en O afd. v. Borneo ond. afd. oost Koetai loopl. Lendak;0.0;116.5;<NA>; bb 14831 ;3;12;1930;;2017-08-01T00:00:00;<NA>;Botany;L.1760879;0;0;0;;;0;1;8;2017;0;0;0;L1760879;14831;gigantifolium;<NA>;Nurmawati S;<NA>;recby_problem
Ellipeia Hook.f. & Thomson;Uvaria;ID;Indonesia. Baloerangebied rund rawah t.o. Balikelorkaan.;-7.846944;114.360277;Clason-Laarman EHH;Clason-Laarman, EHH G 71 ;27;11;1932;;2000-07-01T00:00:00;<NA>;Botany;L.1760755;0;0;0;Clason;;0;1;7;2000;0;0;0;L1760755;71;;Clason-Laarman EHH;Meade CV;Clason-Laarman EHH;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Borneo, Wesst Koetei;0.0;116.5;<NA>; bb 16856 ;;;;;<NA>;<NA>;Botany;L.1761909;0;0;0;;;0;;;;0;0;0;L1761909;16856;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Borneo, West Koetei, Long Pleh (Sei Sentakan);0.0;116.5;<NA>; bb 29595 ;22;10;1939;;1989-06-01T00:00:00;<NA>;Botany;L.1761962;0;0;0;;;0;1;6;1989;0;0;0;L1761962;29595;;<NA>;Kessler PJA;<NA>;recby_problem
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Pulau Panaitan (Prinseneiland), N of Mt. Parat;-6.6;105.2;Borssum Waalkes J van;Borssum Waalkes, J van  800 ;3;10;1951;;1953-09-01T00:00:00;<NA>;Botany;L.1762615;0;0;0;Borssum;;0;1;9;1953;0;0;0;L1762615;800;lateriflora;Borssum Waalkes J van;Borssum Waalkes J van; J van;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;<NA>; bb 16969 ;16;3;1932;;<NA>;<NA>;Botany;L.1761901;0;0;0;;;0;;;;0;0;0;L1761901;16969;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Selebes. Malili, Kawata.;-2.6351;121.0948;<NA>; Cel/V 191 ;12;10;1932;;<NA>;<NA>;Botany;L.1759924;0;0;0;;;0;;;;0;0;0;L1759924;191;;<NA>;<NA>;<NA>;recby_problem
Artabotrys R.Br.;Artabotrys;ID;Sumatra, P.T. IFA concession, Pasir Mayang, Jambi.;-1.133333;102.15;Vreeken-Buijs MJ;Vreeken-Buijs, MJ  78 ;12;2;1982;;1984-08-01T00:00:00;<NA>;Botany;L.1760147;0;0;0;Vreeken;;0;1;8;1984;0;0;0;L1760147;78;;Vreeken-Buijs MJ;Kessler PJA;Vreeken-Buijs MJ;recby_problem
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764030;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764030;216;;Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. sumatra. g. Singalang.;-0.4;100.35;Bünnemeijer HAB;Bünnemeijer, HAB  2741 ;29;5;1918;;<NA>;<NA>;Botany;L.1763400;0;0;0;B;;0;;;;0;0;0;L1763400;2741;;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Borneo, West Koetei, Kahala;0.0;116.5;<NA>; bb 28382 ;1;7;1939;;1941-01-01T00:00:00;<NA>;Botany;L.1761963;0;0;0;;;0;1;1;1941;0;0;0;L1761963;28382;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Artabotrys R.Br.;Artabotrys;ID;S.W. Java, Udjung Kulon Reserve, Mt. Pajung.;-6.816667;105.266667;UNESCO;"UNESCO; Kostermans, AJGH  207 ";18;11;1960;;<NA>;<NA>;Botany;L.1760142;0;0;0;UNESCO;;0;;;;0;0;0;L1760142;207;;"UNESCO; Kostermans AJGH";<NA>;UNESCO;recby_problem
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;SW Java, Udjung Kulon Reserve, Mt. Pajung;-6.816667;105.266667;UNESCO;"UNESCO; Kostermans, AJGH  165 ";17;11;1960;;<NA>;<NA>;Botany;L.1761316;0;0;0;UNESCO;;0;;;;0;0;0;L1761316;165;glauca;"UNESCO; Kostermans AJGH";<NA>;UNESCO;recby_problem
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Archipel. Ind.: N. Guinea, Hollandia, Berap. (Nimboeran).;-2.5029;140.1451;<NA>; bb 28939 ;7;8;1939;;<NA>;<NA>;Botany;L.1761165;0;0;0;;;0;;;;0;0;0;L1761165;28939;glauca;<NA>;<NA>;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Gedeh (Java);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  216 ß;;;;;<NA>;<NA>;Botany;L.1764027;0;0;0;Houtsoorten;;0;;;;0;0;0;L1764027;216;;Houtsoorten van den Gedeh (Java);<NA>;Houtsoorten van den Gedeh (Java);recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Sumatra. g. Malintang.;-0.322207;100.673199;Bünnemeijer HAB;Bünnemeijer, HAB  3824 ;22;7;1918;;<NA>;<NA>;Botany;L.1763399;0;0;0;B;;0;;;;0;0;0;L1763399;3824;;Bünnemeijer HAB;<NA>;Bünnemeijer HAB;recby_problem
Artabotrys sumatranus Miq.;Artabotrys;ID;Archipel. Ind. Java, res. Batavia, Depok.;-6.24;106.5;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr, RC  5473 ;13;6;1922;;1954-11-01T00:00:00;<NA>;Botany;L.1760072;0;0;0;Bakhuizen;;0;1;11;1954;0;0;0;L1760072;5473;sumatranus;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr RC;recby_problem
Polyalthia Blume;Polyalthia;ID;Nw. Guinea, Hollandia, Pionier bivak;-2.5267;140.7143;<NA>; bb 31468 ;26;3;1940;;<NA>;<NA>;Botany;L.1759860;0;0;0;;;0;;;;0;0;0;L1759860;31468;;<NA>;<NA>;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Manado. Pagiri.;1.48218;124.848922;<NA>; bb 17503 ;20;6;1933;;<NA>;<NA>;Botany;L.1759914;0;0;0;;;0;;;;0;0;0;L1759914;17503;;<NA>;<NA>;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;Archipel. Ind. Sumatra Gouv. Atjeh ond. afd. Langsa.;4.0;97.0;<NA>; bb 2583 ;20;1;1922;;1989-06-01T00:00:00;<NA>;Botany;L.1761959;0;0;0;;;0;1;6;1989;0;0;0;L1761959;2583;;<NA>;Kessler PJA;<NA>;recby_problem
Mezzettia Becc.;Mezzettia;ID;Archipel. Ind.: Riouw en Ond. Indragirische bovenlanden, Belimbing.;-1.266667;102.533333;<NA>; bb 28535 ;1;7;1939;;1989-06-01T00:00:00;<NA>;Botany;L.1761958;0;0;0;;;0;1;6;1989;0;0;0;L1761958;28535;;<NA>;Kessler PJA;<NA>;recby_problem
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Pulau Panaitan (Prinseneiland), SE of mouth of Tjiharashas;-6.6;105.2;Borssum Waalkes J van;Borssum Waalkes, J van  291 ;3;9;1951;;1953-09-01T00:00:00;<NA>;Botany;L.1762583;0;0;0;Borssum;;0;1;9;1953;0;0;0;L1762583;291;lateriflora;Borssum Waalkes J van;Borssum Waalkes J van; J van;recby_problem
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. guinea. Rouffaer Rivier, bigin heuvels.;-2.908306;138.4413;Docters van Leeuwen WM;Docters van Leeuwen, WM  9752 ;1;8;1926;;<NA>;<NA>;Botany;L.1762925;0;0;0;Docters;;0;;;;0;0;0;L1762925;9752;forbesii;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;<NA>; bb 16104 ;1;11;1931;;<NA>;<NA>;Botany;L.1761904;0;0;0;;;0;;;;0;0;0;L1761904;16104;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Sumatra's O kust, Simeloengoen, Perboetaran;2.97;99.068167;<NA>; bb 5361 ;11;5;1923;;<NA>;<NA>;Botany;L.1761307;0;0;0;;;0;;;;0;0;0;L1761307;5361;glauca;<NA>;<NA>;<NA>;recby_problem
Mitrella kentii (Blume) Miq.;Mitrella;ID;Java (Houts. v/d Gedeh);-6.787778;106.981944;Houtsoorten van den Gedeh (Java);Houtsoorten van den Gedeh (Java)  329 ;;;;;2000-01-01T00:00:00;<NA>;Botany;L.1757635;0;0;0;Houtsoorten;;0;1;1;2000;0;0;0;L1757635;329;kentii;Houtsoorten van den Gedeh (Java);Kessler PJA;Houtsoorten van den Gedeh (Java);recby_problem
Popowia pisocarpa (Blume) Endl.;Popowia;ID;Archipel. Ind. Java Res. Batavia Depok (Z. v. Nat. Abon).;-6.24;106.5;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr, RC  5912 ;29;4;1923;;<NA>;<NA>;Botany;L.1759382;0;0;0;Bakhuizen;;0;;;;0;0;0;L1759382;5912;pisocarpa;Bakhuizen van den Brink Sr RC;<NA>;Bakhuizen van den Brink Sr RC;recby_problem
Mezzettia parviflora Becc.;Mezzettia;ID;ZO afd. v. Borneo, W Koetei, mendom, (sei. Klindjau);0.43;116.68;<NA>; bb 29240 ;27;8;1939;;1989-06-01T00:00:00;<NA>;Botany;L.1761723;0;0;0;;;0;1;6;1989;0;0;0;L1761723;29240;parviflora;<NA>;Kessler PJA;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Indonesia, Irian Jaya, Central prov.. Freeport mining concession, golf course at Kuala Kencana;-4.4;136.866667;Lowry II PP;"Lowry II, PP; et al.  5246 ";20;11;2000;;2003-06-01T00:00:00;<NA>;Botany;L.1759690;0;0;0;Lowry;;0;1;6;2003;0;0;0;L1759690;5246;;"Lowry II PP; et al.";Kessler PJA;Lowry II PP;recby_problem
Desmos chinensis Lour.;Desmos;ID;Semongkat Atas, ca 17 km S.W. of Sumbawa Besar.;-8.58333;117.33333;Kuswata Kartawinata E;Kuswata Kartawinata, E  95 ;1;5;1961;;<NA>;<NA>;Botany;L.1760275;0;0;0;Kuswata;;0;;;;0;0;0;L1760275;95;chinensis;Kuswata Kartawinata E;<NA>; E;recby_problem
Monoon coriaceum (Ridl.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;sumatra, P.T. IFA concession, Pasir Mayang, Jambi;-1.133333;102.15;Vreeken-Buijs MJ;Vreeken-Buijs, MJ  77 ;12;2;1982;;2017-08-01T00:00:00;<NA>;Botany;L.1760905;0;0;0;Vreeken;;0;1;8;2017;0;0;0;L1760905;77;coriaceum;Vreeken-Buijs MJ;Nurmawati S;Vreeken-Buijs MJ;recby_problem
Polyalthia Blume;Polyalthia;ID;Sidei (ca 50km west of Manokwari) Div. West N. Guinea.;-0.721791;133.578255;Sijde HA van der;Sijde, HA van der BW(Ind.) 5559 ;27;3;1958;;<NA>;<NA>;Botany;L.1759830;0;0;0;Sijde;;0;;;;0;0;0;L1759830;5559;;Sijde HA van der;<NA>;Sijde HA van der;recby_problem
Mitrephora obtusa (Blume) Hook.f. & Thomson;Mitrephora;ID;SW Java, Udjung Kulon Reserve, Peutjang Island;-6.75;105.333333;UNESCO;"UNESCO; Kostermans, AJGH  61 ";7;11;1960;;1988-05-01T00:00:00;<NA>;Botany;L.1762259;0;0;0;UNESCO;;0;1;5;1988;0;0;0;L1762259;61;obtusa;"UNESCO; Kostermans AJGH";Kessler PJA;UNESCO;recby_problem
Mezzettia Becc.;Mezzettia;ID;Borneo, Res. Z en O Afd. v. Borneo, ond. afd. West Koetei, Kembang Djanggoet;0.156863;116.362865;<NA>; bb 15677 ;9;10;1931;;<NA>;<NA>;Botany;L.1761910;0;0;0;;;0;;;;0;0;0;L1761910;15677;;<NA>;<NA>;<NA>;recby_problem
Monoon gigantifolium (Merr.) B.Xue & R.M.K.Saunders;Enicosanthum;ID;Archipel. Ind. Selebes Res. Manado. ond. afd. Donggala.;1.48218;124.848922;<NA>; bb 15084 ;25;3;1931;;2017-08-01T00:00:00;<NA>;Botany;L.1759907;0;0;0;;;0;1;8;2017;0;0;0;L1759907;15084;gigantifolium;<NA>;Nurmawati S;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind.: Nw. Guinea, Seroei, Eil. Japen.;-1.883333;136.233333;<NA>; bb 30285 ;28;7;1939;;<NA>;<NA>;Botany;L.1759726;0;0;0;;;0;;;;0;0;0;L1759726;30285;;<NA>;<NA>;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;Archipel. Ind.: Nw. Guinea, Seroei, Eil. Japen.;-1.883333;136.233333;<NA>; bb 30633 ;17;9;1939;;<NA>;<NA>;Botany;L.1759801;0;0;0;;;0;;;;0;0;0;L1759801;30633;;<NA>;<NA>;<NA>;recby_problem
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Sg. Aendoea near Oeta, S Nw. Guinea;-4.5536;136.0339;Aët;Aët 1941/ 416 ;4;7;1941;;<NA>;<NA>;Botany;L.1761654;0;0;0;A;;0;;;;0;0;0;L1761654;1941;;Aët;<NA>;Aët;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;<NA>; bb 16519 ;20;3;1932;;<NA>;<NA>;Botany;L.1761902;0;0;0;;;0;;;;0;0;0;L1761902;16519;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Polyalthia Blume;Polyalthia;ID;"New Guinea; Sarmi, Coastal plain, 1-3 km N of Sewan on the Waske River.";-2.666667;138.766667;McDonald JA;"McDonald, JA; Ismail, A  3757 ";31;5;1993;;<NA>;<NA>;Botany;L.1759857;0;0;0;McDonald;;0;;;;0;0;0;L1759857;3757;;"McDonald JA; Ismail A";McDonald JA;McDonald JA;recby_problem
Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. Guinea. Nassau geb. Explor Bivak.;-4.343122;138.123203;Docters van Leeuwen WM;Docters van Leeuwen, WM  10619 ;1;10;1926;;<NA>;<NA>;Botany;L.1762924;0;0;0;Docters;;0;;;;0;0;0;L1762924;10619;forbesii;Docters van Leeuwen WM;Diels FLE; WM;recby_problem
Mezzettia Becc.;Mezzettia;ID;ZO Afd. v. Borneo, West Koetei;0.0;116.5;<NA>; bb 16046 ;1;11;1931;;<NA>;<NA>;Botany;L.1761903;0;0;0;;;0;;;;0;0;0;L1761903;16046;;<NA>;Steenis CGGJ van;<NA>;recby_problem
Desmos Lour.;Desmos;ID;Sumatra, Tuin Sibolangit;3.316667;98.583333;Lörzing JA;Lörzing, JA  5519 ;17;2;1918;;1988-04-01T00:00:00;<NA>;Botany;L.1760577;0;0;0;L;;0;1;4;1988;0;0;0;L1760577;5519;;Lörzing JA;Kessler PJA;Lörzing JA;recby_problem
Polyalthia Blume;Polyalthia;ID;S Nw Guinea, Sg. Si-era (Djera) near Oeta;-4.5536;136.0339;Aët;Aët 1941/ 270 ;17;6;1941;;<NA>;<NA>;Botany;L.1759713;0;0;0;A;;0;;;;0;0;0;L1759713;1941;;Aët;<NA>;Aët;recby_problem
